opt/step,opt/E,geom,cutoff
102820.0,-75.3428676118826,benzene_dimer_T_10.00A,transfer
102821.0,-75.35132875875989,benzene_dimer_T_10.00A,transfer
102822.0,-75.32580925207809,benzene_dimer_T_10.00A,transfer
102823.0,-75.33601431803257,benzene_dimer_T_10.00A,transfer
102824.0,-75.32606465276635,benzene_dimer_T_10.00A,transfer
102825.0,-75.34272821906762,benzene_dimer_T_10.00A,transfer
102826.0,-75.36061975732505,benzene_dimer_T_10.00A,transfer
102827.0,-75.34817660813057,benzene_dimer_T_10.00A,transfer
102828.0,-75.34822244233345,benzene_dimer_T_10.00A,transfer
102829.0,-75.3519817928995,benzene_dimer_T_10.00A,transfer
102830.0,-75.33627624615325,benzene_dimer_T_10.00A,transfer
102831.0,-75.32783082483229,benzene_dimer_T_10.00A,transfer
102832.0,-75.33118467889227,benzene_dimer_T_10.00A,transfer
102833.0,-75.35620028476379,benzene_dimer_T_10.00A,transfer
102834.0,-75.34051365442522,benzene_dimer_T_10.00A,transfer
102835.0,-75.34284506077518,benzene_dimer_T_10.00A,transfer
102836.0,-75.33879014058923,benzene_dimer_T_10.00A,transfer
102837.0,-75.33397811701087,benzene_dimer_T_10.00A,transfer
102838.0,-75.32776116199906,benzene_dimer_T_10.00A,transfer
102839.0,-75.33281284179182,benzene_dimer_T_10.00A,transfer
102840.0,-75.34277068765479,benzene_dimer_T_10.00A,transfer
102841.0,-75.3423431535397,benzene_dimer_T_10.00A,transfer
102842.0,-75.32857464503645,benzene_dimer_T_10.00A,transfer
102843.0,-75.33614904830151,benzene_dimer_T_10.00A,transfer
102844.0,-75.35745105816737,benzene_dimer_T_10.00A,transfer
102845.0,-75.35387055664212,benzene_dimer_T_10.00A,transfer
102846.0,-75.34181340191512,benzene_dimer_T_10.00A,transfer
102847.0,-75.33753009720496,benzene_dimer_T_10.00A,transfer
102848.0,-75.34000716674993,benzene_dimer_T_10.00A,transfer
102849.0,-75.33237001980231,benzene_dimer_T_10.00A,transfer
102850.0,-75.33416677240022,benzene_dimer_T_10.00A,transfer
102851.0,-75.34624844861796,benzene_dimer_T_10.00A,transfer
102852.0,-75.34333488371747,benzene_dimer_T_10.00A,transfer
102853.0,-75.33787488031678,benzene_dimer_T_10.00A,transfer
102854.0,-75.34475933451613,benzene_dimer_T_10.00A,transfer
102855.0,-75.34468512754921,benzene_dimer_T_10.00A,transfer
102856.0,-75.33322566954425,benzene_dimer_T_10.00A,transfer
102857.0,-75.32948124188844,benzene_dimer_T_10.00A,transfer
102858.0,-75.32806739792672,benzene_dimer_T_10.00A,transfer
102859.0,-75.33490179114841,benzene_dimer_T_10.00A,transfer
102860.0,-75.3137164492821,benzene_dimer_T_10.00A,transfer
102861.0,-75.33669108507857,benzene_dimer_T_10.00A,transfer
102862.0,-75.35552438592829,benzene_dimer_T_10.00A,transfer
102863.0,-75.35192333401272,benzene_dimer_T_10.00A,transfer
102864.0,-75.35300136108245,benzene_dimer_T_10.00A,transfer
102865.0,-75.32661745964356,benzene_dimer_T_10.00A,transfer
102866.0,-75.35099043496214,benzene_dimer_T_10.00A,transfer
102867.0,-75.34542825175284,benzene_dimer_T_10.00A,transfer
102868.0,-75.3300545177168,benzene_dimer_T_10.00A,transfer
102869.0,-75.33527993829853,benzene_dimer_T_10.00A,transfer
102870.0,-75.34742497897915,benzene_dimer_T_10.00A,transfer
102871.0,-75.32538070736126,benzene_dimer_T_10.00A,transfer
102872.0,-75.34145322093079,benzene_dimer_T_10.00A,transfer
102873.0,-75.36936747853858,benzene_dimer_T_10.00A,transfer
102874.0,-75.33134584768368,benzene_dimer_T_10.00A,transfer
102875.0,-75.33536448614164,benzene_dimer_T_10.00A,transfer
102876.0,-75.33903670881953,benzene_dimer_T_10.00A,transfer
102877.0,-75.33173981843252,benzene_dimer_T_10.00A,transfer
102878.0,-75.3325175013287,benzene_dimer_T_10.00A,transfer
102879.0,-75.32910111289065,benzene_dimer_T_10.00A,transfer
102880.0,-75.33393912430111,benzene_dimer_T_10.00A,transfer
102881.0,-75.33948270473634,benzene_dimer_T_10.00A,transfer
102882.0,-75.34795736345808,benzene_dimer_T_10.00A,transfer
102883.0,-75.33851973208314,benzene_dimer_T_10.00A,transfer
102884.0,-75.3379468399898,benzene_dimer_T_10.00A,transfer
102885.0,-75.3477004114688,benzene_dimer_T_10.00A,transfer
102886.0,-75.33931427134792,benzene_dimer_T_10.00A,transfer
102887.0,-75.34640605969913,benzene_dimer_T_10.00A,transfer
102888.0,-75.32713767184035,benzene_dimer_T_10.00A,transfer
102889.0,-75.3209539175453,benzene_dimer_T_10.00A,transfer
102890.0,-75.3284890139062,benzene_dimer_T_10.00A,transfer
102891.0,-75.33586405999156,benzene_dimer_T_10.00A,transfer
102892.0,-75.35159064469336,benzene_dimer_T_10.00A,transfer
102893.0,-75.36140345299845,benzene_dimer_T_10.00A,transfer
102894.0,-75.347910618146,benzene_dimer_T_10.00A,transfer
102895.0,-75.33649678195832,benzene_dimer_T_10.00A,transfer
102896.0,-75.32962403823475,benzene_dimer_T_10.00A,transfer
102897.0,-75.34114973141435,benzene_dimer_T_10.00A,transfer
102898.0,-75.35481126106241,benzene_dimer_T_10.00A,transfer
102899.0,-75.34006890820132,benzene_dimer_T_10.00A,transfer
102900.0,-75.3369877428481,benzene_dimer_T_10.00A,transfer
102901.0,-75.34871423675017,benzene_dimer_T_10.00A,transfer
102902.0,-75.34185417993345,benzene_dimer_T_10.00A,transfer
102903.0,-75.34182176456673,benzene_dimer_T_10.00A,transfer
102904.0,-75.33119260238388,benzene_dimer_T_10.00A,transfer
102905.0,-75.3433735113278,benzene_dimer_T_10.00A,transfer
102906.0,-75.34179176699345,benzene_dimer_T_10.00A,transfer
102907.0,-75.34822130217167,benzene_dimer_T_10.00A,transfer
102908.0,-75.33630686511472,benzene_dimer_T_10.00A,transfer
102909.0,-75.3347333675049,benzene_dimer_T_10.00A,transfer
102910.0,-75.34085920730632,benzene_dimer_T_10.00A,transfer
102911.0,-75.34315980863853,benzene_dimer_T_10.00A,transfer
102912.0,-75.33923733619183,benzene_dimer_T_10.00A,transfer
102913.0,-75.33636769441591,benzene_dimer_T_10.00A,transfer
102914.0,-75.34234133431441,benzene_dimer_T_10.00A,transfer
102915.0,-75.34926391859142,benzene_dimer_T_10.00A,transfer
102916.0,-75.34791722733806,benzene_dimer_T_10.00A,transfer
102917.0,-75.34191317628071,benzene_dimer_T_10.00A,transfer
102918.0,-75.34654660530663,benzene_dimer_T_10.00A,transfer
102919.0,-75.3413067267193,benzene_dimer_T_10.00A,transfer
102920.0,-75.336679910271,benzene_dimer_T_10.00A,transfer
102921.0,-75.33838605153022,benzene_dimer_T_10.00A,transfer
102922.0,-75.34233873658306,benzene_dimer_T_10.00A,transfer
102923.0,-75.33995861657797,benzene_dimer_T_10.00A,transfer
102924.0,-75.33428308681316,benzene_dimer_T_10.00A,transfer
102925.0,-75.3430920114596,benzene_dimer_T_10.00A,transfer
102926.0,-75.33636451018995,benzene_dimer_T_10.00A,transfer
102927.0,-75.31462692121667,benzene_dimer_T_10.00A,transfer
102928.0,-75.3322487848807,benzene_dimer_T_10.00A,transfer
102929.0,-75.35556631330276,benzene_dimer_T_10.00A,transfer
102930.0,-75.34679229865782,benzene_dimer_T_10.00A,transfer
102931.0,-75.33517458886587,benzene_dimer_T_10.00A,transfer
102932.0,-75.33872641168568,benzene_dimer_T_10.00A,transfer
102933.0,-75.33237779721496,benzene_dimer_T_10.00A,transfer
102934.0,-75.34249989414178,benzene_dimer_T_10.00A,transfer
102935.0,-75.33855141540754,benzene_dimer_T_10.00A,transfer
102936.0,-75.33851626947664,benzene_dimer_T_10.00A,transfer
102937.0,-75.33668075863737,benzene_dimer_T_10.00A,transfer
102938.0,-75.33589545977554,benzene_dimer_T_10.00A,transfer
102939.0,-75.34611954389652,benzene_dimer_T_10.00A,transfer
102940.0,-75.3329622611389,benzene_dimer_T_10.00A,transfer
102941.0,-75.34529590012014,benzene_dimer_T_10.00A,transfer
102942.0,-75.33969079066358,benzene_dimer_T_10.00A,transfer
102943.0,-75.32857125205828,benzene_dimer_T_10.00A,transfer
102944.0,-75.34581853604601,benzene_dimer_T_10.00A,transfer
102945.0,-75.33204872567927,benzene_dimer_T_10.00A,transfer
102946.0,-75.33350055226815,benzene_dimer_T_10.00A,transfer
102947.0,-75.35604947776545,benzene_dimer_T_10.00A,transfer
102948.0,-75.34023561960316,benzene_dimer_T_10.00A,transfer
102949.0,-75.32279819810067,benzene_dimer_T_10.00A,transfer
102950.0,-75.32569995535262,benzene_dimer_T_10.00A,transfer
102951.0,-75.34003908639224,benzene_dimer_T_10.00A,transfer
102952.0,-75.33874846615264,benzene_dimer_T_10.00A,transfer
102953.0,-75.33427247671602,benzene_dimer_T_10.00A,transfer
102954.0,-75.35085528337999,benzene_dimer_T_10.00A,transfer
102955.0,-75.33619564215664,benzene_dimer_T_10.00A,transfer
102956.0,-75.34371663783148,benzene_dimer_T_10.00A,transfer
102957.0,-75.3584902334841,benzene_dimer_T_10.00A,transfer
102958.0,-75.34006299759693,benzene_dimer_T_10.00A,transfer
102959.0,-75.34511699692362,benzene_dimer_T_10.00A,transfer
102960.0,-75.34378092933713,benzene_dimer_T_10.00A,transfer
102961.0,-75.33411352445202,benzene_dimer_T_10.00A,transfer
102962.0,-75.3600042205337,benzene_dimer_T_10.00A,transfer
102963.0,-75.35342954614913,benzene_dimer_T_10.00A,transfer
102964.0,-75.35278248984501,benzene_dimer_T_10.00A,transfer
102965.0,-75.34970697266802,benzene_dimer_T_10.00A,transfer
102966.0,-75.3402842408341,benzene_dimer_T_10.00A,transfer
102967.0,-75.3320617123353,benzene_dimer_T_10.00A,transfer
102968.0,-75.34473003338945,benzene_dimer_T_10.00A,transfer
102969.0,-75.3599533539601,benzene_dimer_T_10.00A,transfer
102970.0,-75.35591899278626,benzene_dimer_T_10.00A,transfer
102971.0,-75.33578252692914,benzene_dimer_T_10.00A,transfer
102972.0,-75.33386063044657,benzene_dimer_T_10.00A,transfer
102973.0,-75.33688071992805,benzene_dimer_T_10.00A,transfer
102974.0,-75.3363455696587,benzene_dimer_T_10.00A,transfer
102975.0,-75.35292661740706,benzene_dimer_T_10.00A,transfer
102976.0,-75.32679598637034,benzene_dimer_T_10.00A,transfer
102977.0,-75.33419352044942,benzene_dimer_T_10.00A,transfer
102978.0,-75.33180082480678,benzene_dimer_T_10.00A,transfer
102979.0,-75.33786895564951,benzene_dimer_T_10.00A,transfer
102980.0,-75.32730114226956,benzene_dimer_T_10.00A,transfer
102981.0,-75.33291759136858,benzene_dimer_T_10.00A,transfer
102982.0,-75.34397311093113,benzene_dimer_T_10.00A,transfer
102983.0,-75.33394578174108,benzene_dimer_T_10.00A,transfer
102984.0,-75.33854067652138,benzene_dimer_T_10.00A,transfer
102985.0,-75.33317135148647,benzene_dimer_T_10.00A,transfer
102986.0,-75.35266015088013,benzene_dimer_T_10.00A,transfer
102987.0,-75.34467882142962,benzene_dimer_T_10.00A,transfer
102988.0,-75.33673188344022,benzene_dimer_T_10.00A,transfer
102989.0,-75.33894623678165,benzene_dimer_T_10.00A,transfer
102990.0,-75.33763290005153,benzene_dimer_T_10.00A,transfer
102991.0,-75.33095782209345,benzene_dimer_T_10.00A,transfer
102992.0,-75.31030065951242,benzene_dimer_T_10.00A,transfer
102993.0,-75.34197906231066,benzene_dimer_T_10.00A,transfer
102994.0,-75.35130435679561,benzene_dimer_T_10.00A,transfer
102995.0,-75.34393892358604,benzene_dimer_T_10.00A,transfer
102996.0,-75.3404429331772,benzene_dimer_T_10.00A,transfer
102997.0,-75.3396627064499,benzene_dimer_T_10.00A,transfer
102998.0,-75.3402419129993,benzene_dimer_T_10.00A,transfer
102999.0,-75.32567495326595,benzene_dimer_T_10.00A,transfer
103000.0,-75.3339583613379,benzene_dimer_T_10.00A,transfer
103001.0,-75.34131445180293,benzene_dimer_T_10.00A,transfer
103002.0,-75.34491250005773,benzene_dimer_T_10.00A,transfer
103003.0,-75.34980602255894,benzene_dimer_T_10.00A,transfer
103004.0,-75.33816175359513,benzene_dimer_T_10.00A,transfer
103005.0,-75.3391329355045,benzene_dimer_T_10.00A,transfer
103006.0,-75.33205852938937,benzene_dimer_T_10.00A,transfer
103007.0,-75.35766653477359,benzene_dimer_T_10.00A,transfer
103008.0,-75.38742945654108,benzene_dimer_T_10.00A,transfer
103009.0,-75.34043197098914,benzene_dimer_T_10.00A,transfer
103010.0,-75.3335243320786,benzene_dimer_T_10.00A,transfer
103011.0,-75.34922384783344,benzene_dimer_T_10.00A,transfer
103012.0,-75.3478054685992,benzene_dimer_T_10.00A,transfer
103013.0,-75.3759674210799,benzene_dimer_T_10.00A,transfer
103014.0,-75.3376643917129,benzene_dimer_T_10.00A,transfer
103015.0,-75.34351504629754,benzene_dimer_T_10.00A,transfer
103016.0,-75.35598988755044,benzene_dimer_T_10.00A,transfer
103017.0,-75.35153177577746,benzene_dimer_T_10.00A,transfer
103018.0,-75.34585729791856,benzene_dimer_T_10.00A,transfer
103019.0,-75.34663641704975,benzene_dimer_T_10.00A,transfer
103020.0,-75.34105701049357,benzene_dimer_T_10.00A,transfer
103021.0,-75.33348947936081,benzene_dimer_T_10.00A,transfer
103022.0,-75.34122196678831,benzene_dimer_T_10.00A,transfer
103023.0,-75.33533396983344,benzene_dimer_T_10.00A,transfer
103024.0,-75.35617243439715,benzene_dimer_T_10.00A,transfer
103025.0,-75.33764426264625,benzene_dimer_T_10.00A,transfer
103026.0,-75.32659177315803,benzene_dimer_T_10.00A,transfer
103027.0,-75.34454193590001,benzene_dimer_T_10.00A,transfer
103028.0,-75.33611999120417,benzene_dimer_T_10.00A,transfer
103029.0,-75.33604674469835,benzene_dimer_T_10.00A,transfer
103030.0,-75.35067481920312,benzene_dimer_T_10.00A,transfer
103031.0,-75.35554491962587,benzene_dimer_T_10.00A,transfer
103032.0,-75.35240084326188,benzene_dimer_T_10.00A,transfer
103033.0,-75.32508095933551,benzene_dimer_T_10.00A,transfer
103034.0,-75.32311287976287,benzene_dimer_T_10.00A,transfer
103035.0,-75.34041870580737,benzene_dimer_T_10.00A,transfer
103036.0,-75.336551183155,benzene_dimer_T_10.00A,transfer
103037.0,-75.36452652167517,benzene_dimer_T_10.00A,transfer
103038.0,-75.33065775279945,benzene_dimer_T_10.00A,transfer
103039.0,-75.35332669917233,benzene_dimer_T_10.00A,transfer
103040.0,-75.34286176314504,benzene_dimer_T_10.00A,transfer
103041.0,-75.34206459821846,benzene_dimer_T_10.00A,transfer
103042.0,-75.34501116860984,benzene_dimer_T_10.00A,transfer
103043.0,-75.33699755250211,benzene_dimer_T_10.00A,transfer
103044.0,-75.34838730880377,benzene_dimer_T_10.00A,transfer
103045.0,-75.3415484654125,benzene_dimer_T_10.00A,transfer
103046.0,-75.33885724849665,benzene_dimer_T_10.00A,transfer
103047.0,-75.33606588727153,benzene_dimer_T_10.00A,transfer
103048.0,-75.34206147083867,benzene_dimer_T_10.00A,transfer
103049.0,-75.35056930430409,benzene_dimer_T_10.00A,transfer
103050.0,-75.34955156360493,benzene_dimer_T_10.00A,transfer
103051.0,-75.32888674413292,benzene_dimer_T_10.00A,transfer
103052.0,-75.33055936349791,benzene_dimer_T_10.00A,transfer
103053.0,-75.33737290540094,benzene_dimer_T_10.00A,transfer
103054.0,-75.34717976404505,benzene_dimer_T_10.00A,transfer
103055.0,-75.33149104362317,benzene_dimer_T_10.00A,transfer
103056.0,-75.3322948488387,benzene_dimer_T_10.00A,transfer
103057.0,-75.34698952569887,benzene_dimer_T_10.00A,transfer
103058.0,-75.33168856933187,benzene_dimer_T_10.00A,transfer
103059.0,-75.34255124410237,benzene_dimer_T_10.00A,transfer
103060.0,-75.33626695041131,benzene_dimer_T_10.00A,transfer
103061.0,-75.34089520885749,benzene_dimer_T_10.00A,transfer
103062.0,-75.34363824556323,benzene_dimer_T_10.00A,transfer
103063.0,-75.34648179180031,benzene_dimer_T_10.00A,transfer
103064.0,-75.3585584340079,benzene_dimer_T_10.00A,transfer
103065.0,-75.3225718979506,benzene_dimer_T_10.00A,transfer
103066.0,-75.34932642073014,benzene_dimer_T_10.00A,transfer
103067.0,-75.34907647271547,benzene_dimer_T_10.00A,transfer
103068.0,-75.36252686812698,benzene_dimer_T_10.00A,transfer
103069.0,-75.33872193570082,benzene_dimer_T_10.00A,transfer
103070.0,-75.33309333200941,benzene_dimer_T_10.00A,transfer
103071.0,-75.34488633004185,benzene_dimer_T_10.00A,transfer
103072.0,-75.34645920599013,benzene_dimer_T_10.00A,transfer
103073.0,-75.3482582025716,benzene_dimer_T_10.00A,transfer
103074.0,-75.36335420195049,benzene_dimer_T_10.00A,transfer
103075.0,-75.34834039987118,benzene_dimer_T_10.00A,transfer
103076.0,-75.34574492570732,benzene_dimer_T_10.00A,transfer
103077.0,-75.3383920492498,benzene_dimer_T_10.00A,transfer
103078.0,-75.34068863794562,benzene_dimer_T_10.00A,transfer
103079.0,-75.32541301228589,benzene_dimer_T_10.00A,transfer
103080.0,-75.3477826731926,benzene_dimer_T_10.00A,transfer
103081.0,-75.35112481090869,benzene_dimer_T_10.00A,transfer
103082.0,-75.33461247718739,benzene_dimer_T_10.00A,transfer
103083.0,-75.31958254380484,benzene_dimer_T_10.00A,transfer
103084.0,-75.33697897850102,benzene_dimer_T_10.00A,transfer
103085.0,-75.35128655544875,benzene_dimer_T_10.00A,transfer
103086.0,-75.34797877619367,benzene_dimer_T_10.00A,transfer
103087.0,-75.3457136266014,benzene_dimer_T_10.00A,transfer
103088.0,-75.34938460216348,benzene_dimer_T_10.00A,transfer
103089.0,-75.35422690576081,benzene_dimer_T_10.00A,transfer
103090.0,-75.3445592215015,benzene_dimer_T_10.00A,transfer
103091.0,-75.33449010778787,benzene_dimer_T_10.00A,transfer
103092.0,-75.33992647790882,benzene_dimer_T_10.00A,transfer
103093.0,-75.35784171885798,benzene_dimer_T_10.00A,transfer
103094.0,-75.33754706902712,benzene_dimer_T_10.00A,transfer
103095.0,-75.34743031081584,benzene_dimer_T_10.00A,transfer
103096.0,-75.3363235225692,benzene_dimer_T_10.00A,transfer
103097.0,-75.35629522412074,benzene_dimer_T_10.00A,transfer
103098.0,-75.33458297373285,benzene_dimer_T_10.00A,transfer
103099.0,-75.35127469709106,benzene_dimer_T_10.00A,transfer
103100.0,-75.34563521134831,benzene_dimer_T_10.00A,transfer
103101.0,-75.34170792245943,benzene_dimer_T_10.00A,transfer
103102.0,-75.33809600944602,benzene_dimer_T_10.00A,transfer
103103.0,-75.31935850929237,benzene_dimer_T_10.00A,transfer
103104.0,-75.3530905624359,benzene_dimer_T_10.00A,transfer
103105.0,-75.33331598888712,benzene_dimer_T_10.00A,transfer
103106.0,-75.34567018720286,benzene_dimer_T_10.00A,transfer
103107.0,-75.33753736011928,benzene_dimer_T_10.00A,transfer
103108.0,-75.33880498910239,benzene_dimer_T_10.00A,transfer
103109.0,-75.34757225768138,benzene_dimer_T_10.00A,transfer
103110.0,-75.34910842261661,benzene_dimer_T_10.00A,transfer
103111.0,-75.35044360758323,benzene_dimer_T_10.00A,transfer
103112.0,-75.33315140554731,benzene_dimer_T_10.00A,transfer
103113.0,-75.3373623620711,benzene_dimer_T_10.00A,transfer
103114.0,-75.34066613248172,benzene_dimer_T_10.00A,transfer
103115.0,-75.32550642588447,benzene_dimer_T_10.00A,transfer
103116.0,-75.34011975547865,benzene_dimer_T_10.00A,transfer
103117.0,-75.34465036493323,benzene_dimer_T_10.00A,transfer
103118.0,-75.34417735564199,benzene_dimer_T_10.00A,transfer
103119.0,-75.33441640308044,benzene_dimer_T_10.00A,transfer
103120.0,-75.34446108610926,benzene_dimer_T_10.00A,transfer
103121.0,-75.33315230287427,benzene_dimer_T_10.00A,transfer
103122.0,-75.34074216992822,benzene_dimer_T_10.00A,transfer
103123.0,-75.34898044802554,benzene_dimer_T_10.00A,transfer
103124.0,-75.35635816435916,benzene_dimer_T_10.00A,transfer
103125.0,-75.3436195996867,benzene_dimer_T_10.00A,transfer
103126.0,-75.3531366374742,benzene_dimer_T_10.00A,transfer
103127.0,-75.35473689366626,benzene_dimer_T_10.00A,transfer
103128.0,-75.32660067172243,benzene_dimer_T_10.00A,transfer
103129.0,-75.33390758293626,benzene_dimer_T_10.00A,transfer
103130.0,-75.34185437819869,benzene_dimer_T_10.00A,transfer
103131.0,-75.3199643903198,benzene_dimer_T_10.00A,transfer
103132.0,-75.34800558964372,benzene_dimer_T_10.00A,transfer
103133.0,-75.35376720988963,benzene_dimer_T_10.00A,transfer
103134.0,-75.3471360766274,benzene_dimer_T_10.00A,transfer
103135.0,-75.33446397913326,benzene_dimer_T_10.00A,transfer
103136.0,-75.33714504513321,benzene_dimer_T_10.00A,transfer
103137.0,-75.3454542330712,benzene_dimer_T_10.00A,transfer
103138.0,-75.35111419521581,benzene_dimer_T_10.00A,transfer
103139.0,-75.33534678675481,benzene_dimer_T_10.00A,transfer
103140.0,-75.34297401706971,benzene_dimer_T_10.00A,transfer
103141.0,-75.32679836564466,benzene_dimer_T_10.00A,transfer
103142.0,-75.34143295711903,benzene_dimer_T_10.00A,transfer
103143.0,-75.34997344636946,benzene_dimer_T_10.00A,transfer
103144.0,-75.32511264556112,benzene_dimer_T_10.00A,transfer
103145.0,-75.33623003521534,benzene_dimer_T_10.00A,transfer
103146.0,-75.3389325166884,benzene_dimer_T_10.00A,transfer
103147.0,-75.34316265849544,benzene_dimer_T_10.00A,transfer
103148.0,-75.34373031712772,benzene_dimer_T_10.00A,transfer
103149.0,-75.33772516088388,benzene_dimer_T_10.00A,transfer
103150.0,-75.33802553264562,benzene_dimer_T_10.00A,transfer
103151.0,-75.33415374087681,benzene_dimer_T_10.00A,transfer
103152.0,-75.34651808706563,benzene_dimer_T_10.00A,transfer
103153.0,-75.3454626975111,benzene_dimer_T_10.00A,transfer
103154.0,-75.33770364755911,benzene_dimer_T_10.00A,transfer
103155.0,-75.34446618246233,benzene_dimer_T_10.00A,transfer
103156.0,-75.3484253117422,benzene_dimer_T_10.00A,transfer
103157.0,-75.34452294968374,benzene_dimer_T_10.00A,transfer
103158.0,-75.34650239097296,benzene_dimer_T_10.00A,transfer
103159.0,-75.34084115691392,benzene_dimer_T_10.00A,transfer
103160.0,-75.326371421508,benzene_dimer_T_10.00A,transfer
103161.0,-75.35126389196577,benzene_dimer_T_10.00A,transfer
103162.0,-75.33379109944306,benzene_dimer_T_10.00A,transfer
103163.0,-75.33678153883733,benzene_dimer_T_10.00A,transfer
103164.0,-75.33250140588422,benzene_dimer_T_10.00A,transfer
103165.0,-75.35014142887562,benzene_dimer_T_10.00A,transfer
103166.0,-75.34252570005714,benzene_dimer_T_10.00A,transfer
103167.0,-75.33500180502529,benzene_dimer_T_10.00A,transfer
103168.0,-75.33010328739488,benzene_dimer_T_10.00A,transfer
103169.0,-75.3512565693499,benzene_dimer_T_10.00A,transfer
103170.0,-75.36586177778527,benzene_dimer_T_10.00A,transfer
103171.0,-75.33623450178521,benzene_dimer_T_10.00A,transfer
103172.0,-75.35301999386536,benzene_dimer_T_10.00A,transfer
103173.0,-75.34603945814128,benzene_dimer_T_10.00A,transfer
103174.0,-75.33640683046113,benzene_dimer_T_10.00A,transfer
103175.0,-75.32950968832867,benzene_dimer_T_10.00A,transfer
103176.0,-75.3335138872117,benzene_dimer_T_10.00A,transfer
103177.0,-75.3411196080201,benzene_dimer_T_10.00A,transfer
103178.0,-75.34531814162403,benzene_dimer_T_10.00A,transfer
103179.0,-75.33756458735785,benzene_dimer_T_10.00A,transfer
103180.0,-75.3482939249671,benzene_dimer_T_10.00A,transfer
103181.0,-75.33667192568419,benzene_dimer_T_10.00A,transfer
103182.0,-75.34783670822665,benzene_dimer_T_10.00A,transfer
103183.0,-75.34859739458595,benzene_dimer_T_10.00A,transfer
103184.0,-75.34744803051623,benzene_dimer_T_10.00A,transfer
103185.0,-75.33157938939334,benzene_dimer_T_10.00A,transfer
103186.0,-75.32570003815403,benzene_dimer_T_10.00A,transfer
103187.0,-75.33557642860134,benzene_dimer_T_10.00A,transfer
103188.0,-75.3332769160462,benzene_dimer_T_10.00A,transfer
103189.0,-75.32470082021061,benzene_dimer_T_10.00A,transfer
103190.0,-75.35028569922005,benzene_dimer_T_10.00A,transfer
103191.0,-75.3581663989942,benzene_dimer_T_10.00A,transfer
103192.0,-75.34730842963592,benzene_dimer_T_10.00A,transfer
103193.0,-75.34350941713501,benzene_dimer_T_10.00A,transfer
103194.0,-75.35027256168549,benzene_dimer_T_10.00A,transfer
103195.0,-75.34407007884974,benzene_dimer_T_10.00A,transfer
103196.0,-75.33988522330347,benzene_dimer_T_10.00A,transfer
103197.0,-75.32876120465033,benzene_dimer_T_10.00A,transfer
103198.0,-75.33919945831965,benzene_dimer_T_10.00A,transfer
103199.0,-75.33657994149583,benzene_dimer_T_10.00A,transfer
103200.0,-75.3426153592574,benzene_dimer_T_10.00A,transfer
103201.0,-75.31963926218532,benzene_dimer_T_10.00A,transfer
103202.0,-75.35797810786559,benzene_dimer_T_10.00A,transfer
103203.0,-75.34247345736284,benzene_dimer_T_10.00A,transfer
103204.0,-75.35425746848804,benzene_dimer_T_10.00A,transfer
103205.0,-75.34131899482878,benzene_dimer_T_10.00A,transfer
103206.0,-75.34512298793166,benzene_dimer_T_10.00A,transfer
103207.0,-75.33938104032049,benzene_dimer_T_10.00A,transfer
103208.0,-75.33739213177896,benzene_dimer_T_10.00A,transfer
103209.0,-75.33955193233267,benzene_dimer_T_10.00A,transfer
103210.0,-75.3512622720565,benzene_dimer_T_10.00A,transfer
103211.0,-75.34555053593385,benzene_dimer_T_10.00A,transfer
103212.0,-75.35753740890726,benzene_dimer_T_10.00A,transfer
103213.0,-75.3520406721721,benzene_dimer_T_10.00A,transfer
103214.0,-75.34439393077777,benzene_dimer_T_10.00A,transfer
103215.0,-75.3386372148076,benzene_dimer_T_10.00A,transfer
103216.0,-75.3396796960654,benzene_dimer_T_10.00A,transfer
103217.0,-75.34423912848743,benzene_dimer_T_10.00A,transfer
103218.0,-75.3241285527665,benzene_dimer_T_10.00A,transfer
103219.0,-75.35003630528924,benzene_dimer_T_10.00A,transfer
103220.0,-75.34367960530106,benzene_dimer_T_10.00A,transfer
103221.0,-75.33654648469438,benzene_dimer_T_10.00A,transfer
103222.0,-75.34745780168802,benzene_dimer_T_10.00A,transfer
103223.0,-75.31405206669999,benzene_dimer_T_10.00A,transfer
103224.0,-75.33475914624994,benzene_dimer_T_10.00A,transfer
103225.0,-75.3385248165502,benzene_dimer_T_10.00A,transfer
103226.0,-75.33667698251506,benzene_dimer_T_10.00A,transfer
103227.0,-75.35131517880566,benzene_dimer_T_10.00A,transfer
103228.0,-75.3228338238884,benzene_dimer_T_10.00A,transfer
103229.0,-75.34008987296845,benzene_dimer_T_10.00A,transfer
103230.0,-75.3472375083,benzene_dimer_T_10.00A,transfer
103231.0,-75.33384539729948,benzene_dimer_T_10.00A,transfer
103232.0,-75.34134659730259,benzene_dimer_T_10.00A,transfer
103233.0,-75.34232356136357,benzene_dimer_T_10.00A,transfer
103234.0,-75.34045060272622,benzene_dimer_T_10.00A,transfer
103235.0,-75.33862145943044,benzene_dimer_T_10.00A,transfer
103236.0,-75.33544562201816,benzene_dimer_T_10.00A,transfer
103237.0,-75.34093675654867,benzene_dimer_T_10.00A,transfer
103238.0,-75.33225405463088,benzene_dimer_T_10.00A,transfer
103239.0,-75.34375061086646,benzene_dimer_T_10.00A,transfer
103240.0,-75.34131448860546,benzene_dimer_T_10.00A,transfer
103241.0,-75.3410536027753,benzene_dimer_T_10.00A,transfer
103242.0,-75.34181132438496,benzene_dimer_T_10.00A,transfer
